poi_type,name,latitude,longitude
school,Школа №466,55.6987181,37.757896
mall,,55.8785799,37.4790159
kindergarten,Частное общеобразовательное учреждение «Венда»,55.8491512,37.5781293
mall,Пятёрочка,55.8938215,37.5732992
kindergarten,Школа № 56 имени академика В.А. Легасова. Дошкольный корпус,55.7435864,37.5406149
kindergarten,Детский сад №2144,55.7990652,37.6172375
kindergarten,Детский сад №133,55.7192268,37.7959831
kindergarten,Школа № 1317. Дошкольное отделение,55.6707721,37.4696285
school,Школа № 1317. Начальное отделение,55.6713862,37.4705109
mall,"Торгово-развлекательный центр ""Райкин плаза""",55.795433,37.6170532
school,Школа № 1501. Инженерные и ИТ-классы,55.7877555,37.5957341
mall,,55.6142364,37.4846269
mall,,55.6137602,37.4860691
mall,,55.6157605,37.4837357
mall,,55.6159887,37.484376
mall,,55.6140456,37.4866419
clinic,Детская городская поликлиника №32 Филиал №1,55.7579497,37.5360403
clinic,Консультативно-диагностический центр «Измайловский» НМХЦ им. Пирогова,55.7916479,37.8178786
clinic,Мединцентр,55.7276358,37.6185028
mall,,55.7669714,37.6407461
kindergarten,"Школа № 853, дошкольное отделение",55.9985339,37.1759844
kindergarten,Вешняковская школа. Дошкольное отделение В4,55.735661,37.8184396
mall,,55.7938147,37.708041
school,Школа корейского посольства,55.7193349,37.4043214
kindergarten,Школа № 1158. Корпус дошкольного образования «Д.А.Р.»,55.6320413,37.5875136
clinic,Центральный военно-клинический госпиталь №6,55.8801024,37.462652
school,Школа № 2099. Здание 2,55.8199537,37.4910476
clinic,Городская поликлиника № 12,55.8140831,37.5799094
mall,,55.7564332,37.73939
mall,,55.7566554,37.7386252
mall,Пятёрочка,55.8759556,37.5164685
mall,,55.7747399,37.6043385
mall,,55.7743064,37.6043918
school,Школа № 1203,55.7688158,37.6880488
school,Лицей №1574,55.7797743,37.5968479
kindergarten,Школа № 1529 имени А. С. Грибоедова. Здание № 1,55.7431445,37.5947904
clinic,НИИ скорой помощи им. Н. В. Склифосовского,55.7748226,37.6362464
mall,,55.7732403,37.6327862
kindergarten,"Школа ""Покровский квартал"", Детский сад №2",55.7638996,37.653529
school,Школа № 1388,55.776072,37.6047454
clinic,"Детский хоспис ""Дом с маяком""",55.7767613,37.60469
mall,"Торговый центр ""На Фрязевской""",55.7450241,37.8172884
kindergarten,,55.681964,37.7198444
school,Татьянинская школа,55.7339582,37.7481277
school,Французский лицей им. Александра Дюма,55.7336784,37.6157276
kindergarten,Детский сад Вороново,55.3036734,37.2016869
mall,,55.7607764,37.769255
clinic,Фесфарм-9,55.7951385,37.727219
mall,,55.8876826,37.6783514
clinic,"ФГБУ ""Детский медицинский центр"" Поликлиническое отделение",55.8174836,37.6296161
school,,55.7040582,37.6707193
kindergarten,Детский сад №23,55.6162384,37.6987172
