source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all,12192636.338801185,21.750656360411075,0,11,24,,55.64491620897715,37.38353437708886,,,13.050393816246645,unknown,кирпичные,2002,2.68,не угловая,"грузовой, пассажирский",,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,560564.0646777591,0.4583333333333333,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
1k,18267355.764135025,53.48407559317576,1,2,15,,55.65585538028184,37.42749267514568,,,17.44729484991154,косметический ремонт,монолитно-кирпичный,2018,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,341547.56460754515,0.13333333333333333,8.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
3k,12458284.448379679,49.40010101627466,3,10,14,,55.64886570757499,37.43975480908071,,,14.677951136975988,косметический ремонт,монолитные,2002,2.68,не угловая,пассажирский,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,252191.47718494234,0.7142857142857143,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,24093764.718245905,63.586497989398474,1,10,10,,55.65606669610462,37.418678800456405,,,7.040636788088632,евроремонт,"кирпичные, монолитно-каркасные",2021,2.64,не угловая,пассажирский,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,378913.22026042326,1.0,5.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,17686925.592871584,54.373753567811306,2,9,25,,55.631711932278826,37.41117531417848,,,11.753402152876767,евроремонт,монолитные,2021,2.8,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,325284.24896790757,0.36,5.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,17871732.957216892,35.7357211034936,1,4,32,,55.668518841238395,37.439141673428004,,,16.912831777739594,unknown,панельные,2002,3.12,не угловая,пассажирский и грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,500108.36231508735,0.125,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,37727026.832141496,133.1646123050576,3,7,24,,55.65297236838813,37.40803325769617,,,24.396402972612904,евроремонт,монолитные,1992,2.7,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,283311.2054253217,0.2916666666666667,34.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,17434156.978742067,34.975797887605864,2,3,33,,55.669998908547974,37.43858315189115,,,4.860443610233331,черновая отделка,монолитные,2004,2.64,не угловая,unknown,,двор,парковка во дворе,нет,synthetic,,,,,,,,,,498463.4527785881,0.09090909090909091,22.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,15033685.284797294,37.99051717947717,1,14,25,,55.62561922950842,37.43935973918159,,,11.460503914084136,черновая отделка,монолитный железобетонный каркас,2003,3.12,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,395722.048577918,0.56,23.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,29269813.899134163,82.37837186395605,3,10,17,,55.64938583764175,37.47108775921019,,,10.027605343843856,косметический ремонт,панельные,2002,2.7,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,355309.4487892024,0.5882352941176471,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all-teplyi-stan,22349166.90952435,72.98848933951582,3,6,9,,55.62049764143235,37.47236943145295,,,8.333070321441062,косметический ремонт,панельные,2002,2.68,не угловая,пассажирский,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,306201.2532628834,0.6666666666666666,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,12908227.915680028,23.0791988650153,0,7,25,,55.662580305517146,37.425649267924065,,,6.410921715922264,евроремонт,панельные,2025,2.5,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, наземный паркинг",есть,synthetic,,,,,,,,,,559301.3861173067,0.28,1.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,14158546.195655143,37.755220948670186,1,9,23,,55.618821683729514,37.42225017494471,,,10.253743802027742,черновая отделка,другое,2002,3.12,не угловая,"грузовой, пассажирский, пассажирский и грузовой",,детская площадка,unknown,есть,synthetic,,,,,,,,,,375008.96140706696,0.391304347826087,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,32374884.173463378,74.21465312981353,3,7,17,,55.639505493438826,37.35374083668449,,,8.046828825834275,чистовая отделка,сборно-монолитный железобетонный каркас,2002,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,436233.04574144445,0.4117647058823529,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
2k,25714498.579923928,59.355286958278555,2,14,23,,55.6433995420364,37.35916038415572,,,20.670184800708235,современный ремонт,монолитные,2024,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, подземный паркинг",есть,synthetic,,,,,,,,,,433230.12822764914,0.6086956521739131,2.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,10392518.70501971,22.539965966496155,0,18,24,,55.62409606542873,37.44241412166369,,,7.783599594480416,евроремонт,железо-бетон,2026,2.5,не угловая,"грузовой, пассажирский",,детская площадка,unknown,нет,synthetic,,,,,,,,,,461070.7363297422,0.75,0.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,20369962.67670862,29.055699645001575,0,7,25,,55.66264672187302,37.42555242722326,,,6.642816810407398,евроремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, наземный паркинг",есть,synthetic,,,,,,,,,,701065.9844913714,0.28,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,12649648.865381582,32.539739198076084,1,14,26,,55.62651132992467,37.43035986528442,,,5.40357122704275,черновая отделка,монолитно-кирпичный,2002,2.68,не угловая,пассажирский,,парковка,наземный паркинг,есть,synthetic,,,,,,,,,,388744.62970894045,0.5384615384615384,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,14990267.260599962,37.58398113614851,1,14,25,,55.625887643538434,37.43909556479995,,,11.05084818004013,черновая отделка,монолитный железобетонный каркас,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,398847.2430926757,0.56,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,26616086.368986446,62.05000542482642,2,2,14,,55.64491057966185,37.39032188998016,,,11.449109872577093,unknown,монолитно-кирпичный,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,428945.7541020175,0.14285714285714285,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
3k,20526654.335659735,76.0986075481656,3,2,17,,55.643091037727416,37.41236572801356,,,13.671501226464422,косметический ремонт,панельные,2003,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,269737.5812384959,0.11764705882352941,23.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
studio,5005984.091726284,18.3288643025025,0,14,15,,55.64963561586642,37.43961254086597,,,7.143745964056045,предчистовая отделка,монолитные,2002,2.7,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,273120.25497634354,0.9333333333333333,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
2k,16888015.518805146,36.76465348094206,2,10,20,,55.644190897677035,37.38004677256029,,,9.665405373432227,без отделки,блочные+кирпич,2002,2.68,не угловая,грузовой,,детская площадка,unknown,нет,synthetic,,,,,,,,,,459354.676838162,0.5,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,18383715.25804717,53.49204411336725,2,9,25,,55.63187325888021,37.41106970963902,,,12.742062492562122,евроремонт,монолитные,2025,2.64,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,343671.95276901417,0.36,1.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
2k,17450151.051115602,54.02175735984645,2,8,16,,55.639374543790545,37.35651832947039,,,9.689896259663414,косметический ремонт,панельные,2018,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,323020.795767115,0.5,8.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
1k,15319241.958244076,33.299203521225984,1,21,24,,55.644300574720084,37.382890767414025,,,14.845398217109018,черновая отделка,кирпичные,2002,2.68,не угловая,"грузовой, пассажирский",,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,460048.2996081002,0.875,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all-teplyi-stan,21278002.06603263,73.22355001538057,3,6,9,,55.6210776429841,37.47315026268549,,,9.223026586066789,косметический ремонт,панельные,1992,2.7,не угловая,пассажирский,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,290589.59940569935,0.6666666666666666,34.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,28597779.938920375,75.57715292400252,3,7,17,,55.64004566444349,37.35369987817913,,,10.678232883259511,чистовая отделка,сборно-монолитный железобетонный каркас,1992,2.7,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,378391.86622546107,0.4117647058823529,34.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
2k,13898887.740849337,33.62666871170777,2,10,21,,55.644302325404055,37.38026266725266,,,8.93683694583279,черновая отделка,блочные+кирпич,2002,2.62,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,413329.30894847075,0.47619047619047616,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
studio,12391738.202244917,21.764603401928998,0,20,24,,55.64406694907893,37.382745343893156,,,9.905563071798955,unknown,кирпичные,2025,2.7,не угловая,"грузовой, пассажирский",,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,569352.8144485572,0.8333333333333334,1.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
studio,12323189.12517952,21.579445833399063,0,19,24,,55.645114301760266,37.38491939236178,,,10.000919794686286,unknown,кирпичные,2025,2.64,не угловая,"грузовой, пассажирский",,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,571061.4267075665,0.7916666666666666,1.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,15146784.893019767,26.05935166467317,0,6,25,,55.662864328700834,37.42557167151568,,,5.503912745146983,евроремонт,панельные,2002,2.64,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, наземный паркинг",есть,synthetic,,,,,,,,,,581241.8162940408,0.24,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
all,12590930.608091915,49.68287134160123,1,4,25,,55.62627831037391,37.42796531908328,,,5.096684051397966,черновая отделка,монолитно-кирпичный,2025,3.12,не угловая,пассажирский,,парковка,наземный паркинг,есть,synthetic,,,,,,,,,,253425.98501445874,0.16,1.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
3k,15812506.042239545,51.16612477158832,3,10,15,,55.64966290674032,37.43975885363453,,,15.017125854659545,косметический ремонт,монолитные,1992,2.68,не угловая,пассажирский,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,309042.4790391779,0.6666666666666666,34.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
1k,13094041.106126538,37.16370397506148,1,2,14,,55.64983204190836,37.36720285690848,,,9.239222183369044,евроремонт,панельные,2002,2.64,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,352334.1245779277,0.14285714285714285,24.0,,3,1,geo_cluster_bootstrap_mixup_tail_v3,3
