source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
3k,55388136.15127237,66.03360172370196,3,3,22,"35, Большая Спасская улица, Красносельский район, Москва, Центральный федеральный округ, 107053, Россия",55.7767192066554,37.646795448785106,Площадь трёх вокзалов,3,9.491754110127182,unknown,монолитно-кирпичный,1927,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.27,geo_recomputed,3.35,12.02,0.44,0.09,0.16,0.1,838787.1432945246,0.1363636363636363,99.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
3k,51572590.55926066,60.37084815068051,3,5,8,"Bunt Clinic, улица Покровка, Ивановская горка, Басманный район, Москва, Центральный федеральный округ, 101990, Россия",55.75949639582924,37.64268309227638,Чистые пруды,8,7.394285686063702,требует ремонта / частичный ремонт,кирпичные,2002,2.68,не угловая,грузовой,,двор,наземный паркинг,есть,synthetic,geo,0.67,geo_recomputed,1.88,12.53,0.15,0.44,0.13,0.08,854263.1442006554,0.625,24.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all-meshchanskii,44372685.738832146,81.99987200054629,1,15,16,"5post, улица Щепкина, Мещанский район, Москва, Центральный федеральный округ, 129272, Россия",55.78513485156705,37.63029716739945,Проспект Мира,5,14.794326081756394,косметический ремонт,панельные,1998,3.1,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.41,geo_recomputed,3.78,12.02,0.12,0.1,0.02,0.43,541131.158577132,0.9375,28.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
studio,8842951.098609308,19.629098463100004,0,4,4,"28, Краснопрудная улица, Красносельский район, Москва, Центральный федеральный округ, 107140, Россия",55.779515288891965,37.66749014734129,Красносельская,1,1.7221009003170884,unknown,кирпич красный,1919,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,geo,0.1,geo_recomputed,4.45,10.91,0.29,0.05,0.21,0.12,450502.1519573523,1.0,107.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all-tverskoi,29663297.109247368,53.45748344446818,2,5,5,"Кремлёвский проезд, Китай-город, 18, Тверской район, Москва, Центральный федеральный округ, 103265, Россия",55.75524504599378,37.61742129921969,Охотный ряд,3,8.95527147625043,косметический ремонт,кирпичные,1927,2.68,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,geo,0.26,geo_recomputed,0.36,14.1,0.52,1.22,0.48,0.19,554895.127827364,1.0,99.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
3k,22058996.135541257,74.26538164412628,3,6,17,"3 к1, Докучаев переулок, Красносельский район, Москва, Центральный федеральный округ, 107078, Россия",55.774743826125714,37.6421745559304,Площадь трёх вокзалов,7,8.840032363949012,современный ремонт,монолитно-кирпичный,1917,4.5,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,geo,0.6,geo_recomputed,3.01,12.38,0.14,0.25,0.3,0.04,297029.3243929747,0.3529411764705882,109.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all-sokolniki,22543620.440203775,52.032196699512106,2,7,23,"Уралсиб, улица Сокольнический Вал, район Сокольники, Москва, Центральный федеральный округ, 107113, Россия",55.79454303001838,37.65161329436608,Рижская,10,15.120970353685724,unknown,панельные,1973,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.82,geo_recomputed,5.22,10.35,1.04,0.29,0.57,0.48,433262.90009230305,0.3043478260869565,53.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all,78235759.60086869,118.43698886171728,5,1,4,"7 с4, Малый Харитоньевский переулок, Басманный район, Москва, Центральный федеральный округ, 105175, Россия",55.76627391816037,37.646329002428054,Красные ворота,3,17.115687972734815,евроремонт,кирпичные,2002,3.0,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.24,geo_recomputed,2.48,12.32,0.21,0.38,0.11,0.2,660568.6310736414,0.25,24.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all-tverskoi,29038862.115392447,55.764820182027115,2,5,6,"проезд Воскресенские Ворота, 18, Тверской район, Москва, Центральный федеральный округ, 103265, Россия",55.75642083725863,37.617494783006606,Охотный ряд,2,8.938189970588281,косметический ремонт,кирпичные,1975,2.64,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,geo,0.18,geo_recomputed,0.48,14.1,0.4,1.2,0.47,0.19,520738.02122205374,0.8333333333333334,51.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all,42617210.22135799,89.11162479235637,3,14,55,"10, 4-я улица Марьиной Рощи, район Марьина Роща, Москва, Центральный федеральный округ, 129594, Россия",55.79780569411317,37.625202025660066,Марьина Роща,6,20.83169291828385,чистовая отделка,монолитный железобетонный каркас,2004,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.5,geo_recomputed,5.11,11.09,0.49,0.34,0.78,0.51,478245.2381567788,0.2545454545454545,22.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
3k,50166379.03071429,51.260997471697586,3,4,9,"улица Покровка, Ивановская горка, Басманный район, Москва, Центральный федеральный округ, 101990, Россия",55.75912437603461,37.64127325542935,Чистые пруды,8,6.524490477942504,требует ремонта / частичный ремонт,кирпичные,1940,2.68,не угловая,грузовой,,двор,наземный паркинг,есть,synthetic,geo,0.68,geo_recomputed,1.78,12.62,0.21,0.36,0.11,0.04,978646.1736023054,0.4444444444444444,86.0,1,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all,31962493.736975305,66.42608451235913,2,4,10,"5, Рижский проезд, Алексеевский район, Москва, Центральный федеральный округ, 129626, Россия",55.81306488887705,37.65947128725515,ВДНХ,17,11.018817521030082,современный ремонт,кирпичные,1915,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,1.38,geo_recomputed,7.3,8.5,0.29,0.12,0.23,0.11,481173.8336169493,0.4,111.0,0,1,1,geo_cluster_bootstrap_mixup_tail_v3,1
all-mitino,27200515.039998088,70.10391225498056,3,16,25,"38 к2, Муравская улица, район Митино, Рождествено, Москва, Центральный федеральный округ, 125310, Россия",55.86268858888161,37.37228888136848,Пятницкое шоссе,19,12.12628212734837,евроремонт,монолитные,2024,2.7,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг, гостевой паркинг",есть,synthetic,geo,1.56,geo_recomputed,19.55,1.63,0.2,0.21,1.33,1.35,388002.811327632,0.64,2.0,0,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all,30187243.74335202,43.88814586703228,1,13,15,"95Б к2, Лётная улица, район Покровское-Стрешнево, Москва, Центральный федеральный округ, 125424, Россия",55.8206930942583,37.42410643507505,Спартак,9,14.773074466860022,евроремонт,монолитно-кирпичный,1965,2.68,не угловая,unknown,,парковка,"наземный паркинг, подземный паркинг",нет,synthetic,geo,0.75,geo_recomputed,14.19,1.96,0.5,0.37,0.61,0.66,687822.2615010936,0.8666666666666667,61.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all,25527599.472384103,75.18685597273512,3,11,16,"15 к1, улица Маршала Катукова, район Строгино, Москва, Центральный федеральный округ, 123181, Россия",55.809872308793096,37.406543731994496,Строгино,9,10.54379332778673,косметический ремонт,панельные,1979,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,geo,0.72,geo_recomputed,14.56,1.09,0.23,0.08,0.2,0.2,339522.10319369036,0.6875,47.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all-pokrovskoe-streshnevo,40151810.90586092,90.6580081118326,3,13,13,"Аэроклубная улица, Жилой район ""ALIA"", район Покровское-Стрешнево, Москва, Центральный федеральный округ, 125424, Россия",55.81782540338149,37.421887859565715,Спартак,10,23.767787640173268,современный ремонт,монолитно-кирпичный,2002,2.68,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,нет,synthetic,geo,0.83,geo_recomputed,14.14,1.88,0.46,0.55,0.44,0.95,442893.1513290147,1.0,24.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all,19896853.462661948,58.17560358766176,2,12,16,"6, Пятницкое шоссе (дублёр), район Митино, Москва, Центральный федеральный округ, 125464, Россия",55.83663548687424,37.38942854461919,Волоколамская,6,9.38867293419518,косметический ремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,geo,0.47,geo_recomputed,16.97,0.4,0.55,0.28,0.78,0.15,342013.7005141756,0.75,24.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all,19331995.8660106,57.814543474766495,2,8,17,"Ангелов переулок, район Митино, Рождествено, Москва, Центральный федеральный округ, 125368, Россия",55.8523864127448,37.3467972072264,Пятницкое шоссе,5,9.98974484061208,евроремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,geo,0.42,geo_recomputed,20.16,2.86,0.25,0.18,0.17,0.26,334379.46067062113,0.4705882352941176,24.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
all-mitino,21275811.960882295,55.88380819708871,2,7,17,"Пятницкое шоссе, район Митино, Москва, Центральный федеральный округ, 125464, Россия",55.84155743004501,37.38426412599307,Волоколамская,9,9.951508263279548,косметический ремонт,сборно-монолитный железобетонный каркас,1965,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,geo,0.72,geo_recomputed,17.54,0.57,0.28,0.17,0.42,0.09,380715.1417785924,0.4117647058823529,61.0,1,2,1,geo_cluster_bootstrap_mixup_tail_v3,2
